Transaction_ID,Customer_ID,Country,Transaction_Amount,Transaction_Timestamp,Merchant_Category,Location_Type,Device_Type,Customer_Avg_Amount,Customer_Amount_Std,Normal_Peak_Hour,Is_New_Device,Fraud_Label
1159,FR_CUST_0079,France,18487.78,20-01-2024 13:02,Healthcare,Domestic,Mobile,22971.33,7072.46,15,No,0
1416,FR_CUST_0079,France,20054.55,30-01-2024 16:03,Fuel,Domestic,Laptop,22971.33,7072.46,15,No,0
3611,SP_CUST_0029,Spain,22679.91,03-01-2024 23:40,Groceries,Domestic,Mobile,22212.61,3739.94,20,No,0
1528,FR_CUST_0056,France,24655.81,18-01-2024 21:13,Fuel,Domestic,Laptop,26002.45,4183.23,19,No,0
3893,SP_CUST_0044,Spain,89952.68,28-01-2024 03:43,Restaurants,International,Tablet,20688.04,5442.84,10,Yes,1
1301,FR_CUST_0070,France,100000,23-01-2024 04:31,Electronics,International,Laptop,25060.18,8174.5,19,Yes,1
3882,SP_CUST_0017,Spain,22137.06,19-01-2024 03:55,Fuel,International,Mobile,5202.28,1625.05,20,Yes,1
2849,GE_CUST_0039,Germany,4878.82,21-01-2024 14:19,Fuel,Domestic,Mobile,7691.53,1254.61,13,No,0
1604,FR_CUST_0059,France,100000,25-01-2024 01:49,Travel,International,Laptop,24773.48,4604.68,20,Yes,1
161,IN_CUST_0002,India,28234.24,28-01-2024 22:26,Healthcare,Domestic,Tablet,31628.26,8519.7,18,No,0
1705,FR_CUST_0070,France,28737.89,06-01-2024 20:34,Travel,Domestic,Mobile,25060.18,8174.5,19,No,0
957,IN_CUST_0075,India,28743.69,19-01-2024 10:39,Groceries,Domestic,Tablet,26397.2,4403.79,16,No,0
3235,SP_CUST_0080,Spain,96716.81,08-01-2024 04:58,Healthcare,International,Tablet,29655.03,5168.66,10,Yes,1
2870,GE_CUST_0066,Germany,27821.81,03-01-2024 23:11,Fuel,Domestic,Laptop,34595.04,8469.57,20,No,0
3881,SP_CUST_0028,Spain,10742.23,20-01-2024 01:26,Groceries,International,Mobile,2778.13,706.69,17,Yes,1
878,IN_CUST_0021,India,27449.3,02-01-2024 13:06,Travel,Domestic,Laptop,24720.2,8265.81,16,No,0
1920,FR_CUST_0024,France,33737.34,27-01-2024 16:10,Fuel,Domestic,POS,28396.36,5501.6,12,No,0
2962,GE_CUST_0034,Germany,100000,28-01-2024 03:31,Electronics,International,Laptop,36000.41,7327.3,12,Yes,1
1885,FR_CUST_0003,France,18129.34,01-01-2024 10:59,Restaurants,Domestic,Laptop,16410.61,5190.24,9,No,0
2201,GE_CUST_0061,Germany,36273.84,21-01-2024 04:32,Healthcare,International,Laptop,7850.6,2285.09,15,Yes,1
99,IN_CUST_0040,India,12390.35,27-01-2024 17:50,Healthcare,Domestic,Laptop,9716.33,3289.66,15,No,0
3770,SP_CUST_0049,Spain,40622.35,14-01-2024 11:44,Healthcare,Domestic,Mobile,33546.74,11409.99,15,No,0
2558,GE_CUST_0015,Germany,100000,16-01-2024 04:10,Groceries,International,Laptop,34467.18,10333.25,20,Yes,1
3184,SP_CUST_0077,Spain,20648.23,11-01-2024 13:30,Fuel,Domestic,Tablet,19699.27,4972.22,12,No,0
3299,SP_CUST_0019,Spain,18948.41,30-01-2024 17:15,Healthcare,Domestic,Tablet,23784.51,4615.36,17,No,0
254,IN_CUST_0022,India,93438.88,06-01-2024 01:05,Restaurants,International,Tablet,23676.87,6017.88,16,Yes,1
104,IN_CUST_0075,India,26906.61,09-01-2024 19:02,Groceries,Domestic,Tablet,26397.2,4403.79,16,No,0
1446,FR_CUST_0079,France,72616.09,02-01-2024 01:06,Restaurants,International,Mobile,22971.33,7072.46,15,Yes,1
1444,FR_CUST_0016,France,37547.52,23-01-2024 03:55,Travel,International,POS,9044.17,2441.51,10,Yes,1
1649,FR_CUST_0019,France,27919.77,07-01-2024 13:59,Restaurants,Domestic,Tablet,28453.93,6446.52,18,No,0
587,IN_CUST_0069,India,14810.13,16-01-2024 19:15,Healthcare,Domestic,Laptop,11801.78,3328.06,18,No,0
628,IN_CUST_0043,India,42398.57,19-01-2024 21:54,Groceries,Domestic,Mobile,35115.5,10911.6,20,No,0
1697,FR_CUST_0048,France,27104.63,10-01-2024 14:49,Healthcare,Domestic,Mobile,23995.93,6332.45,15,No,0
3192,SP_CUST_0001,Spain,5054.86,22-01-2024 16:09,Electronics,Domestic,Laptop,5219.69,1433.3,17,No,0
2102,GE_CUST_0016,Germany,13088.86,12-01-2024 13:52,Fashion,Domestic,POS,11575.93,3868.11,9,No,0
2200,GE_CUST_0052,Germany,100000,13-01-2024 04:52,Restaurants,International,Mobile,27727.44,8613.32,18,Yes,1
404,IN_CUST_0079,India,76921.65,01-01-2024 01:57,Groceries,International,Mobile,20453.32,4902.35,17,Yes,1
1155,FR_CUST_0044,France,7605.62,30-01-2024 01:29,Restaurants,International,Mobile,2203.15,743.97,13,Yes,1
2256,GE_CUST_0026,Germany,22152.66,03-01-2024 18:01,Fashion,Domestic,Mobile,20432.77,5275.03,20,No,0
2864,GE_CUST_0004,Germany,53034.95,10-01-2024 02:29,Groceries,International,Tablet,17327.84,4943.54,12,Yes,1
1683,FR_CUST_0061,France,40677.86,23-01-2024 09:34,Fuel,Domestic,POS,33819.95,6221.03,12,No,0
3171,SP_CUST_0027,Spain,12888.82,11-01-2024 04:44,Restaurants,International,POS,3122.59,739.39,13,Yes,1
3742,SP_CUST_0056,Spain,16478.46,14-01-2024 15:54,Electronics,Domestic,Tablet,18547.69,3710.45,15,No,0
2057,GE_CUST_0070,Germany,100000,02-01-2024 04:42,Fashion,International,POS,37661.01,6937.81,11,Yes,1
3063,SP_CUST_0038,Spain,16780,26-01-2024 16:10,Travel,Domestic,POS,19870.79,5242.51,18,No,0
3792,SP_CUST_0007,Spain,22086.5,21-01-2024 15:53,Fuel,Domestic,Laptop,28332.93,4278.42,13,No,0
3109,SP_CUST_0077,Spain,65164.17,06-01-2024 04:04,Travel,International,Laptop,19699.27,4972.22,12,Yes,1
453,IN_CUST_0071,India,55532.01,05-01-2024 04:39,Groceries,International,Mobile,11190.39,1886.93,20,Yes,1
2302,GE_CUST_0002,Germany,6204.6,28-01-2024 01:32,Fuel,International,POS,2060.85,425.86,18,Yes,1
1328,FR_CUST_0065,France,69123.4,11-01-2024 02:42,Electronics,International,Tablet,20562.83,4737.21,10,Yes,1
2945,GE_CUST_0034,Germany,37179.2,26-01-2024 16:48,Restaurants,Domestic,Laptop,36000.41,7327.3,12,No,0
2050,GE_CUST_0006,Germany,19175.1,14-01-2024 20:30,Restaurants,Domestic,POS,16685.58,3905.26,15,No,0
881,IN_CUST_0051,India,35081.66,19-01-2024 11:35,Healthcare,Domestic,Tablet,28714.72,6395.51,9,No,0
3644,SP_CUST_0050,Spain,6938.24,09-01-2024 17:56,Electronics,Domestic,POS,6720.99,1787.1,15,No,0
3887,SP_CUST_0023,Spain,8131.22,29-01-2024 21:28,Travel,Domestic,Laptop,8403.56,1311.67,16,No,0
624,IN_CUST_0029,India,100000,10-01-2024 03:43,Healthcare,International,Mobile,31308.27,5159.88,15,Yes,1
2394,GE_CUST_0049,Germany,93299.58,25-01-2024 04:44,Healthcare,International,Mobile,22123.76,5092.37,18,Yes,1
3691,SP_CUST_0011,Spain,15324.53,11-01-2024 23:35,Groceries,Domestic,Laptop,11941.74,2976.61,20,No,0
1788,FR_CUST_0026,France,23268.9,20-01-2024 17:54,Fashion,Domestic,Mobile,32967.71,10075.1,15,No,0
263,IN_CUST_0038,India,25563.48,01-01-2024 10:53,Fuel,Domestic,Tablet,20064.07,5269.93,12,No,0
1635,FR_CUST_0025,France,37267.45,04-01-2024 11:33,Groceries,Domestic,POS,33303.16,5416.03,13,No,0
3370,SP_CUST_0008,Spain,3020.89,04-01-2024 15:03,Fuel,Domestic,POS,9504.48,3157,16,No,0
1439,FR_CUST_0079,France,100000,22-01-2024 04:44,Fuel,International,Laptop,22971.33,7072.46,15,Yes,1
2199,GE_CUST_0002,Germany,10204.8,25-01-2024 02:19,Travel,International,POS,2060.85,425.86,18,Yes,1
1970,FR_CUST_0061,France,28915.38,01-01-2024 08:55,Fashion,Domestic,Laptop,33819.95,6221.03,12,No,0
2521,GE_CUST_0076,Germany,2324.2,23-01-2024 15:00,Healthcare,Domestic,Tablet,2054.28,492.86,17,No,0
1803,FR_CUST_0058,France,100000,11-01-2024 02:54,Fashion,International,Tablet,23078.13,6913.26,15,Yes,1
641,IN_CUST_0056,India,62481.11,06-01-2024 04:43,Restaurants,International,Tablet,15112.71,4184.26,10,Yes,1
3983,SP_CUST_0030,Spain,85125.24,09-01-2024 04:23,Travel,International,Tablet,26592.38,7642.04,12,Yes,1
2386,GE_CUST_0027,Germany,100000,07-01-2024 02:51,Fuel,International,Laptop,38962.17,8071.73,14,Yes,1
2599,GE_CUST_0049,Germany,100000,06-01-2024 04:03,Healthcare,International,POS,22123.76,5092.37,18,Yes,1
3886,SP_CUST_0075,Spain,14386.52,04-01-2024 02:44,Restaurants,International,Tablet,2966.99,826.45,17,Yes,1
1960,FR_CUST_0051,France,41708.58,04-01-2024 09:00,Electronics,Domestic,Tablet,39833.98,13791.46,12,No,0
2977,GE_CUST_0014,Germany,64881.97,20-01-2024 01:13,Healthcare,International,POS,19250.44,4048.99,11,Yes,1
489,IN_CUST_0073,India,11223.04,18-01-2024 11:12,Travel,Domestic,POS,14883.13,3271.94,11,No,0
1844,FR_CUST_0063,France,25532.38,18-01-2024 13:27,Fashion,Domestic,Mobile,28586.3,9079.9,14,No,0
1735,FR_CUST_0023,France,69734.2,16-01-2024 03:58,Fuel,International,Laptop,22091.53,6962.89,13,Yes,1
2912,GE_CUST_0071,Germany,100000,16-01-2024 02:08,Travel,International,Mobile,32019.03,8896.78,15,Yes,1
3220,SP_CUST_0069,Spain,37808.63,12-01-2024 11:07,Healthcare,Domestic,Laptop,35357.64,11633.41,9,No,0
147,IN_CUST_0028,India,16864.24,15-01-2024 06:20,Travel,Domestic,Tablet,9556.01,2792.92,11,No,0
1535,FR_CUST_0080,France,9726.02,06-01-2024 08:29,Restaurants,Domestic,Tablet,10010.14,1960.72,12,No,0
1987,FR_CUST_0017,France,81549.19,06-01-2024 01:12,Electronics,International,Tablet,18144.33,6016.07,20,Yes,1
1370,FR_CUST_0070,France,26789.91,17-01-2024 15:48,Travel,Domestic,Tablet,25060.18,8174.5,19,No,0
2451,GE_CUST_0052,Germany,38173.14,01-01-2024 21:39,Electronics,Domestic,Mobile,27727.44,8613.32,18,No,0
3913,SP_CUST_0019,Spain,25362.6,22-01-2024 11:08,Healthcare,Domestic,Laptop,23784.51,4615.36,17,No,0
3003,SP_CUST_0010,Spain,14667.75,24-01-2024 11:58,Travel,Domestic,Tablet,12007.82,2305.18,10,No,0
2812,GE_CUST_0043,Germany,25591.53,13-01-2024 06:37,Fashion,Domestic,POS,30288.8,5463.98,9,No,0
660,IN_CUST_0039,India,37268.12,11-01-2024 23:38,Fuel,Domestic,Laptop,36487.53,7292.34,19,No,0
1795,FR_CUST_0007,France,22966.44,27-01-2024 12:04,Fashion,Domestic,Mobile,31714.48,9525.42,15,No,0
3421,SP_CUST_0006,Spain,24775.75,05-01-2024 18:54,Electronics,Domestic,Laptop,23263.84,6586.04,18,No,0
2512,GE_CUST_0072,Germany,81209.97,12-01-2024 01:57,Travel,International,Tablet,20130.17,7023.68,13,Yes,1
3398,SP_CUST_0029,Spain,23419.24,19-01-2024 21:43,Healthcare,Domestic,POS,22212.61,3739.94,20,No,0
187,IN_CUST_0014,India,45012.96,28-01-2024 23:00,Restaurants,Domestic,POS,38694.02,12060.13,17,No,0
1148,FR_CUST_0018,France,100000,21-01-2024 03:32,Groceries,International,Laptop,30338.63,7936.14,18,Yes,1
3273,SP_CUST_0052,Spain,23716.92,10-01-2024 17:00,Restaurants,Domestic,POS,25112.1,4871.75,15,No,0
609,IN_CUST_0059,India,15916.27,06-01-2024 11:46,Healthcare,Domestic,POS,16046.87,3184.21,14,No,0
2192,GE_CUST_0034,Germany,38407.94,21-01-2024 08:04,Travel,Domestic,Mobile,36000.41,7327.3,12,No,0
2800,GE_CUST_0006,Germany,80072.53,27-01-2024 04:01,Restaurants,International,POS,16685.58,3905.26,15,Yes,1
3583,SP_CUST_0067,Spain,7692.27,03-01-2024 17:42,Fuel,Domestic,POS,12605.24,3351.43,14,No,0
1931,FR_CUST_0042,France,3561.81,26-01-2024 08:03,Fuel,Domestic,Mobile,2651.69,883.86,9,No,0
3030,SP_CUST_0041,Spain,31921.3,29-01-2024 12:59,Groceries,Domestic,Tablet,29482.72,9149.11,17,No,0
198,IN_CUST_0031,India,86531.97,06-01-2024 01:35,Groceries,International,Laptop,25685.33,5552.64,15,Yes,1
3682,SP_CUST_0020,Spain,15386.04,04-01-2024 03:59,Healthcare,International,Laptop,3580.65,553.65,11,Yes,1
2932,GE_CUST_0007,Germany,81775.11,12-01-2024 01:57,Fashion,International,Tablet,22891.05,5504.63,16,Yes,1
2328,GE_CUST_0034,Germany,23890.29,29-01-2024 12:55,Fashion,Domestic,Tablet,36000.41,7327.3,12,No,0
294,IN_CUST_0073,India,21482.27,07-01-2024 12:04,Healthcare,Domestic,Laptop,14883.13,3271.94,11,No,0
767,IN_CUST_0010,India,100000,01-01-2024 03:37,Groceries,International,Mobile,39002.71,7666.15,11,Yes,1
401,IN_CUST_0013,India,18356.06,27-01-2024 20:45,Fuel,Domestic,POS,19118.97,2918.57,17,No,0
123,IN_CUST_0050,India,100000,16-01-2024 01:25,Electronics,International,Laptop,37830.57,8119.98,16,Yes,1
3256,SP_CUST_0033,Spain,22310.42,13-01-2024 13:02,Fuel,Domestic,Mobile,19966.15,5698.85,15,No,0
203,IN_CUST_0015,India,11542.86,18-01-2024 02:14,Fuel,International,Laptop,2606.72,511.38,20,Yes,1
3511,SP_CUST_0021,Spain,14257.91,07-01-2024 16:35,Healthcare,Domestic,POS,17627.59,5922.67,14,No,0
836,IN_CUST_0062,India,5387.79,18-01-2024 11:50,Fashion,Domestic,POS,7727.27,1944.49,11,No,0
2295,GE_CUST_0020,Germany,32074.9,27-01-2024 20:50,Fashion,Domestic,Mobile,22400.65,7556.05,19,No,0
1440,FR_CUST_0059,France,25517.43,24-01-2024 23:37,Travel,Domestic,Mobile,24773.48,4604.68,20,No,0
1734,FR_CUST_0016,France,5707.97,21-01-2024 13:42,Travel,Domestic,Tablet,9044.17,2441.51,10,No,0
1696,FR_CUST_0022,France,41248.11,26-01-2024 04:16,Electronics,Domestic,Tablet,37684.6,10448.99,9,No,0
3900,SP_CUST_0009,Spain,100000,03-01-2024 01:05,Travel,International,POS,31201.02,5961.09,17,Yes,1
1708,FR_CUST_0070,France,18374.03,17-01-2024 20:21,Fuel,Domestic,POS,25060.18,8174.5,19,No,0
3879,SP_CUST_0078,Spain,30168.35,16-01-2024 14:02,Travel,Domestic,POS,20130.93,4821.86,14,No,0
1154,FR_CUST_0080,France,9404.46,22-01-2024 09:32,Travel,Domestic,Laptop,10010.14,1960.72,12,No,0
1662,FR_CUST_0054,France,35886.38,02-01-2024 19:02,Fashion,Domestic,Mobile,33647.61,7486.13,14,No,0
3475,SP_CUST_0008,Spain,46301.96,25-01-2024 03:26,Electronics,International,Laptop,9504.48,3157,16,Yes,1
2433,GE_CUST_0013,Germany,17363.98,17-01-2024 14:22,Fuel,Domestic,POS,12905.5,2580.81,17,No,0
3751,SP_CUST_0058,Spain,100000,12-01-2024 04:26,Electronics,International,Laptop,36748.9,11033.1,11,Yes,1
1760,FR_CUST_0030,France,5237.06,10-01-2024 08:08,Electronics,Domestic,Laptop,3279.7,1068.65,11,No,0
855,IN_CUST_0010,India,100000,12-01-2024 04:45,Fuel,International,Tablet,39002.71,7666.15,11,Yes,1
1590,FR_CUST_0079,France,76013.09,13-01-2024 04:11,Fuel,International,Tablet,22971.33,7072.46,15,Yes,1
2268,GE_CUST_0014,Germany,14511.99,23-01-2024 12:34,Healthcare,Domestic,Laptop,19250.44,4048.99,11,No,0
642,IN_CUST_0011,India,69386.64,25-01-2024 02:39,Travel,International,Laptop,16533.56,5731.29,17,Yes,1
2,IN_CUST_0029,India,41095.49,05-01-2024 17:47,Groceries,Domestic,Mobile,31308.27,5159.88,15,No,0
2161,GE_CUST_0072,Germany,16190.19,04-01-2024 13:09,Travel,Domestic,Tablet,20130.17,7023.68,13,No,0
699,IN_CUST_0015,India,11498.69,06-01-2024 02:23,Fuel,International,Laptop,2606.72,511.38,20,Yes,1
3914,SP_CUST_0009,Spain,100000,16-01-2024 03:32,Groceries,International,Laptop,31201.02,5961.09,17,Yes,1
3000,GE_CUST_0046,Germany,100000,05-01-2024 01:25,Fuel,International,Laptop,21880,7108.7,10,Yes,1
3697,SP_CUST_0034,Spain,100000,18-01-2024 01:12,Fashion,International,POS,33311.25,9507.71,20,Yes,1
1637,FR_CUST_0036,France,25541.89,02-01-2024 01:12,Groceries,International,Laptop,5606.88,1961.17,19,Yes,1
3185,SP_CUST_0039,Spain,24612.98,02-01-2024 16:59,Electronics,Domestic,Mobile,22150,4888.91,18,No,0
3459,SP_CUST_0013,Spain,21218.11,08-01-2024 16:29,Healthcare,Domestic,Mobile,23833.83,7494.67,14,No,0
3458,SP_CUST_0055,Spain,100000,21-01-2024 03:01,Restaurants,International,Laptop,34590.93,11397.77,10,Yes,1
3582,SP_CUST_0046,Spain,8194.32,02-01-2024 14:58,Fashion,Domestic,Mobile,14798.12,3900.28,19,No,0
1292,FR_CUST_0075,France,26027.3,26-01-2024 12:44,Fashion,Domestic,Laptop,25521.68,8630.27,13,No,0
3806,SP_CUST_0016,Spain,38349.31,21-01-2024 03:18,Fashion,International,Mobile,8854.72,2306.66,20,Yes,1
2490,GE_CUST_0065,Germany,59897.25,20-01-2024 01:11,Electronics,International,Laptop,14819.64,2488.81,9,Yes,1
1521,FR_CUST_0056,France,100000,23-01-2024 02:58,Travel,International,Mobile,26002.45,4183.23,19,Yes,1
1854,FR_CUST_0041,France,20605.44,11-01-2024 16:53,Restaurants,Domestic,Tablet,26865,5276.38,14,No,0
1137,FR_CUST_0049,France,33060.6,21-01-2024 15:24,Travel,Domestic,Mobile,37270.92,12516.61,15,No,0
3305,SP_CUST_0019,Spain,97268.5,17-01-2024 03:18,Groceries,International,Laptop,23784.51,4615.36,17,Yes,1
3863,SP_CUST_0064,Spain,22583.52,05-01-2024 02:58,Groceries,International,POS,5830.67,1178.04,18,Yes,1
1632,FR_CUST_0079,France,100000,23-01-2024 02:02,Restaurants,International,Laptop,22971.33,7072.46,15,Yes,1
3744,SP_CUST_0062,Spain,99305.57,20-01-2024 03:18,Electronics,International,Laptop,20615.96,3225.02,19,Yes,1
3446,SP_CUST_0075,Spain,12623.8,24-01-2024 04:59,Healthcare,International,Mobile,2966.99,826.45,17,Yes,1
1999,FR_CUST_0016,France,35882.09,28-01-2024 01:13,Travel,International,Laptop,9044.17,2441.51,10,Yes,1
664,IN_CUST_0036,India,3013.09,27-01-2024 23:50,Fashion,Domestic,POS,3536.48,1033.12,18,No,0
684,IN_CUST_0003,India,29408.47,28-01-2024 03:21,Fuel,International,Mobile,7927.79,1281.26,16,Yes,1
1258,FR_CUST_0068,France,76535.6,21-01-2024 02:40,Restaurants,International,POS,15487.14,2484.1,16,Yes,1
3767,SP_CUST_0025,Spain,36354.8,30-01-2024 11:38,Restaurants,Domestic,Mobile,25043.57,6017.95,10,No,0
3749,SP_CUST_0044,Spain,82643.8,24-01-2024 04:23,Healthcare,International,Laptop,20688.04,5442.84,10,Yes,1
318,IN_CUST_0013,India,15995.85,24-01-2024 21:47,Travel,Domestic,Laptop,19118.97,2918.57,17,No,0
649,IN_CUST_0077,India,55552.1,20-01-2024 04:50,Travel,International,Tablet,16146.75,5458.03,17,Yes,1
1435,FR_CUST_0007,France,38212.11,06-01-2024 19:09,Groceries,Domestic,POS,31714.48,9525.42,15,No,0
1480,FR_CUST_0001,France,21701.26,10-01-2024 14:59,Groceries,Domestic,Mobile,16230.26,3633.9,19,No,0
710,IN_CUST_0069,India,53254.67,10-01-2024 02:10,Healthcare,International,Tablet,11801.78,3328.06,18,Yes,1
3431,SP_CUST_0061,Spain,100000,02-01-2024 04:47,Healthcare,International,Laptop,35670.81,10551.67,16,Yes,1
1283,FR_CUST_0050,France,29203.03,25-01-2024 14:28,Electronics,Domestic,Mobile,25504.03,7054.78,13,No,0
1769,FR_CUST_0046,France,17452.55,06-01-2024 03:54,Restaurants,International,Laptop,4634.48,1286.83,11,Yes,1
973,IN_CUST_0022,India,21645.67,03-01-2024 15:52,Groceries,Domestic,POS,23676.87,6017.88,16,No,0
2676,GE_CUST_0057,Germany,35878.75,17-01-2024 11:37,Healthcare,Domestic,Mobile,32342.4,6579.51,11,No,0
2681,GE_CUST_0001,Germany,29253.24,12-01-2024 18:50,Electronics,Domestic,POS,29094.54,6495.57,15,No,0
1307,FR_CUST_0080,France,13702.72,28-01-2024 07:23,Healthcare,Domestic,Laptop,10010.14,1960.72,12,No,0
1401,FR_CUST_0030,France,2745.72,22-01-2024 11:01,Travel,Domestic,Mobile,3279.7,1068.65,11,No,0
1409,FR_CUST_0052,France,100000,25-01-2024 03:02,Restaurants,International,Tablet,34719.72,8410.28,14,Yes,1
3297,SP_CUST_0034,Spain,35556,25-01-2024 22:52,Restaurants,Domestic,Mobile,33311.25,9507.71,20,No,0
2238,GE_CUST_0048,Germany,100000,03-01-2024 01:48,Groceries,International,POS,30589.14,4696.32,13,Yes,1
3303,SP_CUST_0043,Spain,15131.5,26-01-2024 17:28,Fuel,Domestic,POS,31257.47,10049.18,16,No,0
1497,FR_CUST_0073,France,22634.26,05-01-2024 11:05,Healthcare,Domestic,Tablet,35614.17,6234.05,11,No,0
3420,SP_CUST_0061,Spain,19367.88,01-01-2024 17:17,Fuel,Domestic,POS,35670.81,10551.67,16,No,0
2039,GE_CUST_0021,Germany,9356.07,05-01-2024 14:32,Electronics,Domestic,Tablet,9423.64,1577.04,17,No,0
1530,FR_CUST_0047,France,17507.88,27-01-2024 21:26,Electronics,Domestic,POS,18807.16,5481.9,19,No,0
1664,FR_CUST_0058,France,30738.32,16-01-2024 16:15,Groceries,Domestic,Mobile,23078.13,6913.26,15,No,0
1355,FR_CUST_0034,France,100000,03-01-2024 03:25,Restaurants,International,Tablet,39853.99,12557.32,10,Yes,1
3896,SP_CUST_0057,Spain,56275.57,16-01-2024 03:23,Healthcare,International,Tablet,16198.35,3508.28,13,Yes,1
3924,SP_CUST_0006,Spain,82276.11,12-01-2024 02:17,Fashion,International,POS,23263.84,6586.04,18,Yes,1
3628,SP_CUST_0029,Spain,71398.29,06-01-2024 03:40,Electronics,International,POS,22212.61,3739.94,20,Yes,1
1644,FR_CUST_0076,France,3495.66,19-01-2024 15:20,Fashion,Domestic,Laptop,4370.97,948.75,15,No,0
1052,FR_CUST_0069,France,20383.2,10-01-2024 03:56,Healthcare,International,Tablet,4528.05,888.22,9,Yes,1
796,IN_CUST_0080,India,33078.12,08-01-2024 03:29,Travel,International,Tablet,8685.16,1334.17,13,Yes,1
2694,GE_CUST_0027,Germany,100000,03-01-2024 02:05,Groceries,International,Tablet,38962.17,8071.73,14,Yes,1
3061,SP_CUST_0007,Spain,30415.76,17-01-2024 12:13,Travel,Domestic,Laptop,28332.93,4278.42,13,No,0
1598,FR_CUST_0066,France,22256.45,23-01-2024 13:49,Fashion,Domestic,Tablet,23759.07,4880.17,12,No,0
2605,GE_CUST_0031,Germany,11963.34,09-01-2024 13:05,Restaurants,Domestic,Mobile,14843.95,4918.89,15,No,0
2730,GE_CUST_0055,Germany,13729.83,26-01-2024 09:11,Travel,Domestic,Laptop,23706.09,7090.01,12,No,0
2626,GE_CUST_0034,Germany,36374.89,16-01-2024 16:16,Healthcare,Domestic,Tablet,36000.41,7327.3,12,No,0
1820,FR_CUST_0041,France,22503.99,13-01-2024 13:36,Fashion,Domestic,POS,26865,5276.38,14,No,0
3158,SP_CUST_0041,Spain,100000,19-01-2024 01:40,Groceries,International,Laptop,29482.72,9149.11,17,Yes,1
3315,SP_CUST_0020,Spain,3898.43,19-01-2024 11:54,Restaurants,Domestic,POS,3580.65,553.65,11,No,0
1723,FR_CUST_0057,France,91437.27,10-01-2024 03:10,Healthcare,International,Tablet,28491.16,7969.77,18,Yes,1
1184,FR_CUST_0077,France,18309.29,02-01-2024 10:49,Healthcare,Domestic,Laptop,18544.96,4250.36,9,No,0
2573,GE_CUST_0054,Germany,100000,18-01-2024 02:31,Restaurants,International,Tablet,25181.65,5703.56,9,Yes,1
1060,FR_CUST_0007,France,42638.99,30-01-2024 12:24,Fashion,Domestic,Tablet,31714.48,9525.42,15,No,0
541,IN_CUST_0079,India,78238.93,28-01-2024 02:40,Fashion,International,Tablet,20453.32,4902.35,17,Yes,1
3243,SP_CUST_0007,Spain,31097.34,12-01-2024 13:36,Fashion,Domestic,Laptop,28332.93,4278.42,13,No,0
1679,FR_CUST_0075,France,100000,28-01-2024 04:44,Electronics,International,Laptop,25521.68,8630.27,13,Yes,1
2797,GE_CUST_0003,Germany,40456.65,06-01-2024 04:16,Groceries,International,Laptop,11125.76,2388.76,17,Yes,1
3851,SP_CUST_0077,Spain,72372.24,11-01-2024 04:34,Fuel,International,Laptop,19699.27,4972.22,12,Yes,1
3479,SP_CUST_0010,Spain,13252.66,08-01-2024 14:17,Electronics,Domestic,Tablet,12007.82,2305.18,10,No,0
2533,GE_CUST_0033,Germany,100000,01-01-2024 03:34,Fuel,International,Mobile,30741.53,9493.81,14,Yes,1
1758,FR_CUST_0039,France,34538.33,01-01-2024 16:47,Healthcare,Domestic,Mobile,38524.06,12649.07,13,No,0
1924,FR_CUST_0013,France,100000,29-01-2024 03:21,Groceries,International,POS,35786.86,9510.76,14,Yes,1
96,IN_CUST_0035,India,26051.13,06-01-2024 11:50,Fuel,Domestic,Mobile,30909.83,8106.27,15,No,0
1021,FR_CUST_0052,France,100000,27-01-2024 03:15,Groceries,International,Tablet,34719.72,8410.28,14,Yes,1
564,IN_CUST_0045,India,6853.76,23-01-2024 09:04,Restaurants,Domestic,Mobile,6639.34,1469.02,9,No,0
3313,SP_CUST_0034,Spain,32854.75,12-01-2024 16:46,Restaurants,Domestic,Tablet,33311.25,9507.71,20,No,0
2791,GE_CUST_0045,Germany,21612.32,21-01-2024 01:18,Fuel,International,POS,4403.63,776.54,16,Yes,1
